cluster_label,sku_id,total_units,avg_units_per_transaction,transaction_count,total_value,avg_value_per_transaction,category,brand,price,margin_pct,ml_sku_cluster,sku_segment
D,SKU00286,3330,6.529411764705882,510,99900.0,195.88235294117646,Beverages,Bru,30.0,36,0,Mid-Range
D,SKU00287,3191,6.732067510548523,474,98921.0,208.69409282700423,Beverages,Bru,31.0,36,0,Mid-Range
D,SKU00288,3036,6.2987551867219915,482,106260.0,220.4564315352697,Beverages,Bru,35.0,36,0,Mid-Range
D,SKU00289,3235,6.6020408163265305,490,93815.0,191.4591836734694,Beverages,Cold Coffee,29.0,36,0,Mid-Range
D,SKU00290,3108,6.461538461538462,481,93240.0,193.84615384615384,Beverages,Cold Coffee,30.0,36,0,Mid-Range
D,SKU00291,3011,6.406382978723404,470,93341.0,198.59787234042554,Beverages,Cold Coffee,31.0,36,0,Mid-Range
D,SKU00292,3407,6.706692913385827,508,119245.0,234.73425196850394,Beverages,Cold Coffee,35.0,36,0,Mid-Range
D,SKU00293,3345,6.52046783625731,513,97005.0,189.093567251462,Beverages,Tata Tea,29.0,36,0,Mid-Range
D,SKU00294,3261,6.641547861507128,491,97830.0,199.24643584521385,Beverages,Tata Tea,30.0,36,0,Mid-Range
D,SKU00295,3131,6.4824016563147,483,109585.0,226.8840579710145,Beverages,Tata Tea,35.0,36,0,Mid-Range
D,SKU00296,3044,6.631808278867102,459,91320.0,198.95424836601308,Beverages,Lipton Ice Tea,30.0,36,0,Mid-Range
D,SKU00297,3096,6.490566037735849,477,108360.0,227.16981132075472,Beverages,Lipton Ice Tea,35.0,36,0,Mid-Range
D,SKU00298,3004,6.2845188284518825,478,120160.0,251.3807531380753,Beverages,Lipton Ice Tea,40.0,36,0,Mid-Range
D,SKU00299,3195,6.507128309572302,491,95850.0,195.21384928716904,Beverages,Nestea,30.0,36,0,Mid-Range
D,SKU00300,4081,9.253968253968255,441,461153.0,1045.6984126984128,Beverages,Evian,113.0,40,1,Premium
D,SKU00301,4390,9.281183932346723,473,570700.0,1206.553911205074,Beverages,Evian,130.0,40,1,Premium
D,SKU00302,4489,9.313278008298756,482,695795.0,1443.558091286307,Beverages,Evian,155.0,40,1,Premium
D,SKU00303,4715,9.66188524590164,488,848700.0,1739.139344262295,Beverages,Evian,180.0,40,1,Premium
D,SKU00304,4695,9.78125,480,1079850.0,2249.6875,Beverages,Evian,230.0,40,1,Premium
D,SKU00305,4811,9.622,500,639863.0,1279.726,Beverages,Perrier,133.0,40,1,Premium
D,SKU00306,4577,9.456611570247935,484,686550.0,1418.4917355371902,Beverages,Perrier,150.0,40,1,Premium
D,SKU00307,4315,9.259656652360515,466,755125.0,1620.4399141630902,Beverages,Perrier,175.0,40,1,Premium
D,SKU00308,4761,9.598790322580646,496,595125.0,1199.8487903225807,Beverages,San Pellegrino,125.0,40,1,Premium
D,SKU00309,4472,9.22061855670103,485,670800.0,1383.0927835051546,Beverages,San Pellegrino,150.0,40,1,Premium
D,SKU00310,4491,9.494714587737844,473,785925.0,1661.5750528541225,Beverages,San Pellegrino,175.0,40,1,Premium
D,SKU00311,4319,9.208955223880597,469,863800.0,1841.7910447761194,Beverages,Fiji Water,200.0,40,1,Premium
D,SKU00312,5155,9.951737451737452,518,1288750.0,2487.934362934363,Beverages,Fiji Water,250.0,40,1,Premium
D,SKU00313,4452,9.372631578947368,475,834750.0,1757.3684210526317,Beverages,Voss,187.5,40,1,Premium
D,SKU00314,4889,9.797595190380761,499,1124470.0,2253.446893787575,Beverages,Voss,230.0,40,1,Premium
D,SKU00315,3227,6.572301425661914,491,443712.5,903.6914460285133,Beverages,Red Bull,137.5,45,1,Premium
D,SKU00316,3195,6.4156626506024095,498,489633.75,983.2003012048193,Beverages,Red Bull,153.25,45,1,Premium
D,SKU00317,3452,6.8356435643564355,505,590119.4,1168.5532673267328,Beverages,Red Bull,170.95,45,1,Premium
D,SKU00318,3194,6.558521560574949,487,558950.0,1147.7412731006161,Beverages,Red Bull,175.0,45,1,Premium
D,SKU00319,3117,6.41358024691358,486,540020.25,1111.1527777777778,Beverages,Monster Energy,173.25,45,1,Premium
D,SKU00320,2978,6.632516703786192,449,580710.0,1293.3407572383073,Beverages,Monster Energy,195.0,45,1,Premium
D,SKU00321,3154,6.598326359832636,478,640104.3,1339.1303347280336,Beverages,Monster Energy,202.95,45,1,Premium
D,SKU00322,3179,6.866090712742981,463,550761.75,1189.5502159827213,Beverages,Rockstar,173.25,45,1,Premium
D,SKU00323,2971,6.4030172413793105,464,579345.0,1248.5883620689656,Beverages,Rockstar,195.0,45,1,Premium
D,SKU00324,3134,6.475206611570248,484,493605.0,1019.845041322314,Beverages,Burn,157.5,45,1,Premium
D,SKU00325,3147,6.639240506329114,474,613665.0,1294.6518987341772,Beverages,Burn,195.0,45,1,Premium
D,SKU00326,3140,6.330645161290323,496,494550.0,997.0766129032259,Beverages,Hell Energy,157.5,45,1,Premium
D,SKU00327,3178,6.676470588235294,476,619710.0,1301.9117647058824,Beverages,Hell Energy,195.0,45,1,Premium
D,SKU00328,3059,6.508510638297873,470,264297.6,562.3353191489362,Beverages,Coca-Cola Zero,86.4,35,1,Premium
D,SKU00329,2926,6.430769230769231,455,292600.0,643.0769230769231,Beverages,Coca-Cola Zero,100.0,35,1,Premium
D,SKU00330,3308,6.43579766536965,514,396960.0,772.295719844358,Beverages,Coca-Cola Zero,120.0,35,1,Premium
D,SKU00331,3122,6.437113402061856,485,437080.0,901.1958762886597,Beverages,Coca-Cola Zero,140.0,35,1,Premium
D,SKU00332,3170,6.522633744855967,486,273888.0,563.5555555555555,Beverages,Pepsi Max,86.4,35,1,Premium
D,SKU00333,3118,6.248496993987976,499,311800.0,624.8496993987976,Beverages,Pepsi Max,100.0,35,1,Premium
D,SKU00334,3287,6.7218813905930475,489,394440.0,806.6257668711656,Beverages,Pepsi Max,120.0,35,1,Premium
D,SKU00335,3094,6.726086956521739,460,329201.6,715.655652173913,Beverages,Dr Pepper,106.4,35,1,Premium
D,SKU00336,2916,6.29805615550756,463,349920.0,755.7667386609071,Beverages,Dr Pepper,120.0,35,1,Premium
D,SKU00337,3036,6.529032258064516,465,329102.4,707.7470967741936,Beverages,Mountain Dew Voltage,108.4,35,1,Premium
D,SKU00338,3067,6.221095334685598,493,368040.0,746.5314401622718,Beverages,Mountain Dew Voltage,120.0,35,1,Premium
D,SKU00339,3066,6.414225941422594,478,326222.4,682.473640167364,Beverages,Fanta Exotic,106.4,35,1,Premium
D,SKU00340,3205,6.594650205761317,486,384600.0,791.358024691358,Beverages,Fanta Exotic,120.0,35,1,Premium
D,SKU00341,3142,6.478350515463918,485,439880.0,906.9690721649484,Beverages,Tropicana Premium,140.0,40,1,Premium
D,SKU00342,3253,6.58502024291498,494,650600.0,1317.004048582996,Beverages,Tropicana Premium,200.0,40,1,Premium
D,SKU00343,3160,6.396761133603239,494,821600.0,1663.157894736842,Beverages,Tropicana Premium,260.0,40,1,Premium
D,SKU00344,2986,6.577092511013216,454,447900.0,986.5638766519824,Beverages,Real Activ,150.0,40,1,Premium
D,SKU00345,3364,6.432122370936902,523,706440.0,1350.7456978967496,Beverages,Real Activ,210.0,40,1,Premium
D,SKU00346,3113,6.567510548523207,474,809380.0,1707.5527426160338,Beverages,Paper Boat Premium,260.0,40,1,Premium
D,SKU00347,2926,6.225531914893617,470,936320.0,1992.1702127659576,Beverages,Paper Boat Premium,320.0,40,1,Premium
D,SKU00348,2999,6.505422993492408,461,743752.0,1613.3449023861172,Beverages,Minute Maid Pulpy,248.0,40,1,Premium
D,SKU00349,3050,6.421052631578948,475,976000.0,2054.7368421052633,Beverages,Minute Maid Pulpy,320.0,40,1,Premium
D,SKU00350,3249,6.395669291338582,508,825246.0,1624.5,Beverages,Naked Juice,254.0,40,1,Premium
D,SKU00351,3146,6.5,484,511225.0,1056.25,Beverages,Starbucks Frappuccino,162.5,45,1,Premium
D,SKU00352,3173,6.41010101010101,495,520530.65,1051.5770707070708,Beverages,Starbucks Frappuccino,164.05,45,1,Premium
D,SKU00353,2986,6.463203463203463,462,328460.0,710.952380952381,Beverages,Nescafe Gold,110.0,45,1,Premium
D,SKU00354,3069,6.474683544303797,474,345262.5,728.4018987341772,Beverages,Nescafe Gold,112.5,45,1,Premium
D,SKU00355,3179,6.650627615062762,478,460955.0,964.3410041841004,Beverages,Lipton Ice Tea Premium,145.0,45,1,Premium
D,SKU00356,3246,6.692783505154639,485,551820.0,1137.7731958762886,Beverages,Lipton Ice Tea Premium,170.0,45,1,Premium
D,SKU00357,3224,6.473895582329317,498,467480.0,938.714859437751,Beverages,Arizona Iced Tea,145.0,45,1,Premium
D,SKU00358,3017,6.419148936170213,470,464618.0,988.5489361702128,Beverages,Arizona Iced Tea,154.0,45,1,Premium
D,SKU00359,2929,6.4657836644591615,453,420750.85,928.8098233995585,Beverages,Snapple,143.65,45,1,Premium
D,SKU00360,2932,6.443956043956044,455,425140.0,934.3736263736264,Beverages,Snapple,145.0,45,1,Premium
E,SKU00001,5446,6.698646986469865,813,76244.0,93.7810578105781,Beverages,Campa Cola,14.0,35,0,Economy
E,SKU00002,5921,6.805747126436781,870,88815.0,102.08620689655173,Beverages,Campa Cola,15.0,35,0,Economy
E,SKU00003,5462,6.588661037394451,829,87392.0,105.41857659831122,Beverages,Campa Cola,16.0,35,0,Economy
E,SKU00004,5598,6.471676300578035,865,111960.0,129.4335260115607,Beverages,Campa Cola,20.0,35,0,Economy
E,SKU00005,5839,6.6276958002270145,881,128458.0,145.80930760499433,Beverages,Campa Cola,22.0,35,0,Economy
E,SKU00006,5074,6.165249088699879,823,126850.0,154.13122721749696,Beverages,Campa Cola,25.0,35,0,Mid-Range
E,SKU00007,5528,6.644230769230769,832,165840.0,199.32692307692307,Beverages,Campa Cola,30.0,35,0,Mid-Range
E,SKU00008,5489,6.412383177570093,856,192115.0,224.43341121495328,Beverages,Campa Cola,35.0,35,0,Mid-Range
E,SKU00009,5264,6.443084455324358,817,210560.0,257.7233782129743,Beverages,Campa Cola,40.0,35,0,Mid-Range
E,SKU00010,5673,6.4029345372460496,886,283650.0,320.1467268623025,Beverages,Campa Cola,50.0,35,0,Premium
E,SKU00011,5498,6.498817966903073,846,76972.0,90.98345153664303,Beverages,Thums Up,14.0,35,0,Economy
E,SKU00012,5184,6.352941176470588,816,77760.0,95.29411764705883,Beverages,Thums Up,15.0,35,0,Economy
E,SKU00013,5136,6.364312267657993,807,82176.0,101.82899628252788,Beverages,Thums Up,16.0,35,0,Economy
E,SKU00014,5421,6.5234657039711195,831,108420.0,130.4693140794224,Beverages,Thums Up,20.0,35,0,Economy
E,SKU00015,5434,6.355555555555555,855,119548.0,139.82222222222222,Beverages,Thums Up,22.0,35,0,Economy
E,SKU00016,5124,6.494296577946768,789,128100.0,162.3574144486692,Beverages,Thums Up,25.0,35,0,Mid-Range
E,SKU00017,5887,6.636978579481398,887,176610.0,199.10935738444195,Beverages,Thums Up,30.0,35,0,Mid-Range
E,SKU00018,5300,6.487148102815177,817,185500.0,227.05018359853122,Beverages,Thums Up,35.0,35,0,Mid-Range
E,SKU00019,5458,6.536526946107784,835,218320.0,261.4610778443114,Beverages,Thums Up,40.0,35,0,Mid-Range
E,SKU00020,5287,6.41626213592233,824,264350.0,320.81310679611653,Beverages,Thums Up,50.0,35,0,Premium
E,SKU00021,5615,6.4614499424626,869,78610.0,90.4602991944764,Beverages,Coca-Cola,14.0,35,0,Economy
E,SKU00022,5518,6.616306954436451,834,82770.0,99.24460431654676,Beverages,Coca-Cola,15.0,35,0,Economy
E,SKU00023,5480,6.485207100591716,845,87680.0,103.76331360946746,Beverages,Coca-Cola,16.0,35,0,Economy
E,SKU00024,5827,6.636674259681094,878,116540.0,132.73348519362187,Beverages,Coca-Cola,20.0,35,0,Economy
E,SKU00025,5682,6.501144164759725,874,125004.0,143.02517162471395,Beverages,Coca-Cola,22.0,35,0,Economy
E,SKU00026,5323,6.53931203931204,814,133075.0,163.482800982801,Beverages,Coca-Cola,25.0,35,0,Mid-Range
E,SKU00027,5403,6.378984651711924,847,162090.0,191.36953955135775,Beverages,Coca-Cola,30.0,35,0,Mid-Range
E,SKU00028,5417,6.4411414982164095,841,189595.0,225.4399524375743,Beverages,Coca-Cola,35.0,35,0,Mid-Range
E,SKU00029,5670,6.639344262295082,854,226800.0,265.57377049180326,Beverages,Coca-Cola,40.0,35,0,Mid-Range
E,SKU00030,5219,6.435265104808878,811,260950.0,321.76325524044387,Beverages,Coca-Cola,50.0,35,0,Premium
E,SKU00031,5504,6.552380952380952,840,77056.0,91.73333333333333,Beverages,Pepsi,14.0,35,0,Economy
E,SKU00032,5068,6.335,800,76020.0,95.025,Beverages,Pepsi,15.0,35,0,Economy
E,SKU00033,5301,6.560643564356436,808,84816.0,104.97029702970298,Beverages,Pepsi,16.0,35,0,Economy
E,SKU00034,5478,6.318339100346021,867,109560.0,126.36678200692042,Beverages,Pepsi,20.0,35,0,Economy
E,SKU00035,5196,6.544080604534005,794,114312.0,143.9697732997481,Beverages,Pepsi,22.0,35,0,Economy
E,SKU00036,5574,6.542253521126761,852,139350.0,163.55633802816902,Beverages,Pepsi,25.0,35,0,Mid-Range
E,SKU00037,5327,6.30414201183432,845,159810.0,189.12426035502958,Beverages,Pepsi,30.0,35,0,Mid-Range
E,SKU00038,5428,6.547647768395658,829,189980.0,229.16767189384802,Beverages,Pepsi,35.0,35,0,Mid-Range
E,SKU00039,5432,6.229357798165138,872,217280.0,249.1743119266055,Beverages,Pepsi,40.0,35,0,Mid-Range
E,SKU00040,5683,6.7254437869822485,845,284150.0,336.2721893491124,Beverages,Pepsi,50.0,35,0,Premium
E,SKU00041,5628,6.498845265588915,866,84420.0,97.48267898383372,Beverages,RC Cola,15.0,35,0,Economy
E,SKU00042,5261,6.423687423687424,819,105220.0,128.4737484737485,Beverages,RC Cola,20.0,35,0,Economy
E,SKU00043,5597,6.655172413793103,841,139925.0,166.3793103448276,Beverages,RC Cola,25.0,35,0,Mid-Range
E,SKU00044,5683,6.662368112543962,853,170490.0,199.87104337631888,Beverages,RC Cola,30.0,35,0,Mid-Range
E,SKU00045,5472,6.640776699029126,824,273600.0,332.0388349514563,Beverages,RC Cola,50.0,35,0,Premium
E,SKU00046,5194,6.484394506866417,801,70638.4,88.18776529338326,Beverages,Leomon,13.6,32,0,Economy
E,SKU00047,5754,6.69848661233993,859,83433.0,97.12805587892899,Beverages,Leomon,14.5,32,0,Economy
E,SKU00048,5488,6.668286755771567,823,84515.2,102.69161603888213,Beverages,Leomon,15.4,32,0,Economy
E,SKU00049,5335,6.443236714975845,828,101365.0,122.42149758454106,Beverages,Leomon,19.0,32,0,Economy
E,SKU00050,5458,6.398593200468933,853,113526.4,133.0907385697538,Beverages,Leomon,20.8,32,0,Economy
E,SKU00051,5280,6.39225181598063,826,124080.0,150.21791767554478,Beverages,Leomon,23.5,32,0,Economy
E,SKU00052,5279,6.4693627450980395,816,147812.0,181.1421568627451,Beverages,Leomon,28.0,32,0,Mid-Range
E,SKU00053,5432,6.632478632478633,819,176540.0,215.55555555555554,Beverages,Leomon,32.5,32,0,Mid-Range
E,SKU00054,5307,6.302850356294536,842,196359.0,233.20546318289786,Beverages,Leomon,37.0,32,0,Mid-Range
E,SKU00055,5822,7.02291917973462,829,267812.0,323.05428226779253,Beverages,Leomon,46.0,32,0,Mid-Range
E,SKU00056,5147,6.4579673776662485,797,69999.2,87.82835633626098,Beverages,Limca,13.6,32,0,Economy
E,SKU00057,5427,6.626373626373627,819,78691.5,96.08241758241758,Beverages,Limca,14.5,32,0,Economy
E,SKU00058,5649,6.493103448275862,870,86994.6,99.99379310344828,Beverages,Limca,15.4,32,0,Economy
E,SKU00059,5156,6.4049689440993784,805,97964.0,121.6944099378882,Beverages,Limca,19.0,32,0,Economy
E,SKU00060,5815,6.730324074074074,864,120952.0,139.99074074074073,Beverages,Limca,20.8,32,0,Economy
E,SKU00061,5712,6.57307249712313,869,134232.0,154.46720368239355,Beverages,Limca,23.5,32,0,Economy
E,SKU00062,5651,6.392533936651584,884,158228.0,178.99095022624434,Beverages,Limca,28.0,32,0,Mid-Range
E,SKU00063,5324,6.613664596273292,805,173030.0,214.944099378882,Beverages,Limca,32.5,32,0,Mid-Range
E,SKU00064,5601,6.636255924170616,844,207237.0,245.54146919431278,Beverages,Limca,37.0,32,0,Mid-Range
E,SKU00065,5267,6.454656862745098,816,242282.0,296.91421568627453,Beverages,Limca,46.0,32,0,Mid-Range
E,SKU00066,5332,6.295159386068477,847,72515.2,85.61416765053129,Beverages,Sprite,13.6,32,0,Economy
E,SKU00067,5687,6.5745664739884395,865,82461.5,95.33121387283236,Beverages,Sprite,14.5,32,0,Economy
E,SKU00068,5637,6.694774346793349,842,86809.8,103.09952494061758,Beverages,Sprite,15.4,32,0,Economy
E,SKU00069,5277,6.451100244498778,818,100263.0,122.57090464547677,Beverages,Sprite,19.0,32,0,Economy
E,SKU00070,5578,6.523976608187135,855,116022.4,135.6987134502924,Beverages,Sprite,20.8,32,0,Economy
E,SKU00071,5441,6.5792019347037485,827,127863.5,154.61124546553808,Beverages,Sprite,23.5,32,0,Economy
E,SKU00072,5235,6.360874848116646,823,146580.0,178.1044957472661,Beverages,Sprite,28.0,32,0,Mid-Range
E,SKU00073,5289,6.244391971664699,847,171892.5,202.94273907910272,Beverages,Sprite,32.5,32,0,Mid-Range
E,SKU00074,5450,6.519138755980861,836,201650.0,241.20813397129186,Beverages,Sprite,37.0,32,0,Mid-Range
E,SKU00075,5195,6.575949367088608,790,238970.0,302.49367088607596,Beverages,Sprite,46.0,32,0,Mid-Range
E,SKU00076,5423,6.365023474178404,852,73752.8,86.5643192488263,Beverages,7UP,13.6,32,0,Economy
E,SKU00077,5564,6.584615384615384,845,80678.0,95.47692307692307,Beverages,7UP,14.5,32,0,Economy
E,SKU00078,5168,6.364532019704433,812,79587.2,98.01379310344828,Beverages,7UP,15.4,32,0,Economy
E,SKU00079,5911,6.582405345211582,898,112309.0,125.06570155902004,Beverages,7UP,19.0,32,0,Economy
E,SKU00080,5275,6.528465346534653,808,109720.0,135.79207920792078,Beverages,7UP,20.8,32,0,Economy
E,SKU00081,5046,6.395437262357414,789,118581.0,150.29277566539923,Beverages,7UP,23.5,32,0,Economy
E,SKU00082,5192,6.425742574257426,808,145376.0,179.92079207920793,Beverages,7UP,28.0,32,0,Mid-Range
E,SKU00083,5336,6.5633456334563345,813,173420.0,213.30873308733086,Beverages,7UP,32.5,32,0,Mid-Range
E,SKU00084,5549,6.444831591173054,861,205313.0,238.45876887340302,Beverages,7UP,37.0,32,0,Mid-Range
E,SKU00085,5318,6.517156862745098,816,244628.0,299.78921568627453,Beverages,7UP,46.0,32,0,Mid-Range
E,SKU00086,5319,6.3624401913875595,836,77125.5,92.25538277511961,Beverages,Mountain Dew,14.5,32,0,Economy
E,SKU00087,5534,6.405092592592593,864,105146.0,121.69675925925925,Beverages,Mountain Dew,19.0,32,0,Economy
E,SKU00088,5335,6.196283391405343,861,125372.5,145.61265969802554,Beverages,Mountain Dew,23.5,32,0,Economy
E,SKU00089,5791,6.573212258796822,881,162148.0,184.04994324631102,Beverages,Mountain Dew,28.0,32,0,Mid-Range
E,SKU00090,5112,6.39,800,235152.0,293.94,Beverages,Mountain Dew,46.0,32,0,Mid-Range
E,SKU00091,5322,6.490243902439024,820,85152.0,103.84390243902439,Beverages,Bovonto,16.0,30,0,Economy
E,SKU00092,5591,6.585394581861013,849,91692.4,108.00047114252061,Beverages,Bovonto,16.4,30,0,Economy
E,SKU00093,5563,6.743030303030303,825,94571.0,114.63151515151515,Beverages,Bovonto,17.0,30,0,Economy
E,SKU00094,5704,6.387458006718925,893,100390.4,112.41926091825307,Beverages,Bovonto,17.6,30,0,Economy
E,SKU00095,5347,6.536674816625917,818,96246.0,117.6601466992665,Beverages,Bovonto,18.0,30,0,Economy
E,SKU00096,5476,6.427230046948357,852,109520.0,128.54460093896714,Beverages,Bovonto,20.0,30,0,Economy
E,SKU00097,5333,6.386826347305389,835,117326.0,140.51017964071858,Beverages,Bovonto,22.0,30,0,Economy
E,SKU00098,5430,6.403301886792453,848,130320.0,153.67924528301887,Beverages,Bovonto,24.0,30,0,Economy
E,SKU00099,5557,6.484247374562427,857,150039.0,175.07467911318554,Beverages,Bovonto,27.0,30,0,Mid-Range
E,SKU00100,5311,6.663739021329987,797,169952.0,213.2396486825596,Beverages,Bovonto,32.0,30,0,Mid-Range
E,SKU00101,5245,6.349878934624697,826,220290.0,266.6949152542373,Beverages,Bovonto,42.0,30,0,Mid-Range
E,SKU00102,5336,6.48359659781288,823,85376.0,103.73754556500607,Beverages,Slice,16.0,30,0,Economy
E,SKU00103,5692,6.610917537746806,861,93348.8,108.41904761904762,Beverages,Slice,16.4,30,0,Economy
E,SKU00104,5512,6.37962962962963,864,93704.0,108.45370370370371,Beverages,Slice,17.0,30,0,Economy
E,SKU00105,5264,6.482758620689655,812,92646.4,114.09655172413792,Beverages,Slice,17.6,30,0,Economy
E,SKU00106,5112,6.562259306803594,779,92016.0,118.1206675224647,Beverages,Slice,18.0,30,0,Economy
E,SKU00107,5435,6.564009661835748,828,108700.0,131.28019323671498,Beverages,Slice,20.0,30,0,Economy
E,SKU00108,5647,6.690758293838862,844,124234.0,147.19668246445497,Beverages,Slice,22.0,30,0,Economy
E,SKU00109,5412,6.648648648648648,814,129888.0,159.56756756756758,Beverages,Slice,24.0,30,0,Economy
E,SKU00110,5759,6.5592255125284735,878,155493.0,177.09908883826878,Beverages,Slice,27.0,30,0,Mid-Range
E,SKU00111,5694,6.537313432835821,871,182208.0,209.19402985074626,Beverages,Slice,32.0,30,0,Mid-Range
E,SKU00112,5284,6.531520395550062,809,195508.0,241.6662546353523,Beverages,Slice,37.0,30,0,Mid-Range
E,SKU00113,5530,6.460280373831775,856,232260.0,271.3317757009346,Beverages,Slice,42.0,30,0,Mid-Range
E,SKU00114,5445,6.520958083832335,835,87120.0,104.33532934131736,Beverages,Maaza,16.0,30,0,Economy
E,SKU00115,5485,6.452941176470588,850,89954.0,105.82823529411765,Beverages,Maaza,16.4,30,0,Economy
E,SKU00116,5442,6.455516014234876,843,92514.0,109.74377224199289,Beverages,Maaza,17.0,30,0,Economy
E,SKU00117,5124,6.510800508259212,787,90182.4,114.59008894536213,Beverages,Maaza,17.6,30,0,Economy
E,SKU00118,5184,6.47191011235955,801,93312.0,116.49438202247191,Beverages,Maaza,18.0,30,0,Economy
E,SKU00119,5701,6.537844036697248,872,114020.0,130.75688073394497,Beverages,Maaza,20.0,30,0,Economy
E,SKU00120,5585,6.524532710280374,856,122870.0,143.53971962616822,Beverages,Maaza,22.0,30,0,Economy
E,SKU00121,5741,6.614055299539171,868,137784.0,158.7373271889401,Beverages,Maaza,24.0,30,0,Economy
E,SKU00122,5459,6.633049817739976,823,147393.0,179.09234507897935,Beverages,Maaza,27.0,30,0,Mid-Range
E,SKU00123,5402,6.477218225419664,834,172864.0,207.27098321342925,Beverages,Maaza,32.0,30,0,Mid-Range
E,SKU00124,5451,6.5359712230215825,834,201687.0,241.83093525179856,Beverages,Maaza,37.0,30,0,Mid-Range
E,SKU00125,5394,6.708955223880597,804,226548.0,281.7761194029851,Beverages,Maaza,42.0,30,0,Mid-Range
E,SKU00126,5238,6.458692971639951,811,83808.0,103.33908754623921,Beverages,Fanta,16.0,30,0,Economy
E,SKU00127,5205,6.613722998729352,787,85362.0,108.46505717916138,Beverages,Fanta,16.4,30,0,Economy
E,SKU00128,5641,6.613130128956624,853,95897.0,112.4232121922626,Beverages,Fanta,17.0,30,0,Economy
E,SKU00129,5965,6.569383259911894,908,104984.0,115.62114537444934,Beverages,Fanta,17.6,30,0,Economy
E,SKU00130,5382,6.460984393757503,833,96876.0,116.29771908763506,Beverages,Fanta,18.0,30,0,Economy
E,SKU00131,5799,6.814336075205641,851,115980.0,136.28672150411282,Beverages,Fanta,20.0,30,0,Economy
E,SKU00132,5368,6.530413625304136,822,118096.0,143.669099756691,Beverages,Fanta,22.0,30,0,Economy
E,SKU00133,5207,6.35,820,124968.0,152.4,Beverages,Fanta,24.0,30,0,Economy
E,SKU00134,5518,6.507075471698113,848,148986.0,175.69103773584905,Beverages,Fanta,27.0,30,0,Mid-Range
E,SKU00135,5181,6.396296296296296,810,165792.0,204.68148148148148,Beverages,Fanta,32.0,30,0,Mid-Range
E,SKU00136,5229,6.353584447144593,823,193473.0,235.08262454434993,Beverages,Fanta,37.0,30,0,Mid-Range
E,SKU00137,5483,6.465801886792453,848,230286.0,271.563679245283,Beverages,Fanta,42.0,30,0,Mid-Range
E,SKU00138,5429,6.811794228356336,797,86864.0,108.98870765370138,Beverages,Mirinda,16.0,30,0,Economy
E,SKU00139,5422,6.59610705596107,822,88920.8,108.17615571776156,Beverages,Mirinda,16.4,30,0,Economy
E,SKU00140,5521,6.619904076738609,834,93857.0,112.53836930455635,Beverages,Mirinda,17.0,30,0,Economy
E,SKU00141,5359,6.632425742574258,808,94318.4,116.73069306930692,Beverages,Mirinda,17.6,30,0,Economy
E,SKU00142,5719,6.4988636363636365,880,102942.0,116.97954545454546,Beverages,Mirinda,18.0,30,0,Economy
E,SKU00143,5446,6.45260663507109,844,108920.0,129.0521327014218,Beverages,Mirinda,20.0,30,0,Economy
E,SKU00144,5496,6.613718411552346,831,120912.0,145.50180505415162,Beverages,Mirinda,22.0,30,0,Economy
E,SKU00145,5384,6.526060606060606,825,145368.0,176.20363636363638,Beverages,Mirinda,27.0,30,0,Mid-Range
E,SKU00146,5482,6.510688836104513,842,175424.0,208.3420427553444,Beverages,Mirinda,32.0,30,0,Mid-Range
E,SKU00147,5683,6.547235023041475,868,238686.0,274.98387096774195,Beverages,Mirinda,42.0,30,0,Mid-Range
E,SKU00148,5417,6.542270531400966,828,92089.0,111.21859903381643,Beverages,Appy Fizz,17.0,30,0,Economy
E,SKU00149,5627,6.6122209165687424,851,99035.2,116.37508813160987,Beverages,Appy Fizz,17.6,30,0,Economy
E,SKU00150,5525,6.292710706150341,878,99450.0,113.26879271070615,Beverages,Appy Fizz,18.0,30,0,Economy
E,SKU00151,5704,6.330743618201998,901,114080.0,126.61487236403995,Beverages,Appy Fizz,20.0,30,0,Economy
E,SKU00152,5571,6.695913461538462,832,122562.0,147.31009615384616,Beverages,Appy Fizz,22.0,30,0,Economy
E,SKU00153,5769,6.731621936989498,857,138456.0,161.55892648774795,Beverages,Appy Fizz,24.0,30,0,Economy
E,SKU00154,5535,6.652644230769231,832,149445.0,179.62139423076923,Beverages,Appy Fizz,27.0,30,0,Mid-Range
E,SKU00155,5166,6.330882352941177,816,165312.0,202.58823529411765,Beverages,Appy Fizz,32.0,30,0,Mid-Range
E,SKU00156,5599,6.579318448883666,851,110860.2,130.27050528789658,Beverages,Frooti,19.8,35,0,Economy
E,SKU00157,5613,6.650473933649289,844,114505.2,135.6696682464455,Beverages,Frooti,20.4,35,0,Economy
E,SKU00158,5512,6.424242424242424,858,115752.0,134.9090909090909,Beverages,Frooti,21.0,35,0,Economy
E,SKU00159,5453,6.385245901639344,854,117784.8,137.92131147540985,Beverages,Frooti,21.6,35,0,Economy
E,SKU00160,5544,6.592152199762188,841,124740.0,148.32342449464923,Beverages,Frooti,22.5,35,0,Economy
E,SKU00161,5468,6.5642256902761105,833,131232.0,157.54141656662665,Beverages,Frooti,24.0,35,0,Economy
E,SKU00162,5394,6.522370012091899,827,145638.0,176.10399032648127,Beverages,Frooti,27.0,35,0,Mid-Range
E,SKU00163,5755,6.607347876004592,871,172650.0,198.22043628013776,Beverages,Frooti,30.0,35,0,Mid-Range
E,SKU00164,5477,6.6307506053268765,826,180741.0,218.81476997578693,Beverages,Frooti,33.0,35,0,Mid-Range
